y_true,y_prob,cum_profit,population_pct,risk_segment,risk_segment_dyn,transaction_profit
0,2.0199903e-05,72580,42.855,Low Risk,Low Risk,-10
0,2.0189984e-05,72570,42.86,Low Risk,Low Risk,-10
0,2.0183536e-05,72560,42.864999999999995,Low Risk,Low Risk,-10
0,2.0180705e-05,72550,42.870000000000005,Low Risk,Low Risk,-10
0,2.0174433e-05,72540,42.875,Low Risk,Low Risk,-10
0,2.0156278e-05,72530,42.88,Low Risk,Low Risk,-10
0,2.014525e-05,72520,42.885,Low Risk,Low Risk,-10
0,2.012952e-05,72510,42.89,Low Risk,Low Risk,-10
0,2.011114e-05,72500,42.895,Low Risk,Low Risk,-10
0,2.0105788e-05,72490,42.9,Low Risk,Low Risk,-10
0,2.0104639e-05,72480,42.905,Low Risk,Low Risk,-10
0,2.0085341e-05,72470,42.91,Low Risk,Low Risk,-10
0,2.008107e-05,72460,42.915,Low Risk,Low Risk,-10
0,2.0078081e-05,72450,42.92,Low Risk,Low Risk,-10
0,2.0077852e-05,72440,42.925000000000004,Low Risk,Low Risk,-10
0,2.0073967e-05,72430,42.93,Low Risk,Low Risk,-10
0,2.0073756e-05,72420,42.935,Low Risk,Low Risk,-10
0,2.0073046e-05,72410,42.94,Low Risk,Low Risk,-10
0,2.0062003e-05,72400,42.945,Low Risk,Low Risk,-10
0,2.0052958e-05,72390,42.95,Low Risk,Low Risk,-10
0,2.005267e-05,72380,42.955,Low Risk,Low Risk,-10
0,2.0051866e-05,72370,42.96,Low Risk,Low Risk,-10
0,2.003751e-05,72360,42.964999999999996,Low Risk,Low Risk,-10
0,2.0024692e-05,72350,42.970000000000006,Low Risk,Low Risk,-10
0,2.0021333e-05,72340,42.975,Low Risk,Low Risk,-10
0,2.002076e-05,72330,42.980000000000004,Low Risk,Low Risk,-10
0,2.0011274e-05,72320,42.985,Low Risk,Low Risk,-10
0,2.0008049e-05,72310,42.99,Low Risk,Low Risk,-10
0,2.000303e-05,72300,42.995,Low Risk,Low Risk,-10
0,1.9997939e-05,72290,43.0,Low Risk,Low Risk,-10
0,1.9989548e-05,72280,43.004999999999995,Low Risk,Low Risk,-10
0,1.9989071e-05,72270,43.01,Low Risk,Low Risk,-10
0,1.9981428e-05,72260,43.015,Low Risk,Low Risk,-10
0,1.9973504e-05,72250,43.02,Low Risk,Low Risk,-10
0,1.997057e-05,72240,43.025000000000006,Low Risk,Low Risk,-10
0,1.9946436e-05,72230,43.03,Low Risk,Low Risk,-10
0,1.9942574e-05,72220,43.035000000000004,Low Risk,Low Risk,-10
0,1.9942117e-05,72210,43.04,Low Risk,Low Risk,-10
0,1.9935102e-05,72200,43.045,Low Risk,Low Risk,-10
0,1.9931624e-05,72190,43.05,Low Risk,Low Risk,-10
0,1.9929685e-05,72180,43.055,Low Risk,Low Risk,-10
0,1.9916935e-05,72170,43.059999999999995,Low Risk,Low Risk,-10
0,1.991669e-05,72160,43.065,Low Risk,Low Risk,-10
0,1.9903871e-05,72150,43.07,Low Risk,Low Risk,-10
0,1.9885752e-05,72140,43.075,Low Risk,Low Risk,-10
0,1.987377e-05,72130,43.08,Low Risk,Low Risk,-10
0,1.9871231e-05,72120,43.085,Low Risk,Low Risk,-10
0,1.9848505e-05,72110,43.09,Low Risk,Low Risk,-10
0,1.9839987e-05,72100,43.095,Low Risk,Low Risk,-10
0,1.9830304e-05,72090,43.1,Low Risk,Low Risk,-10
0,1.9828714e-05,72080,43.105,Low Risk,Low Risk,-10
0,1.982673e-05,72070,43.11,Low Risk,Low Risk,-10
0,1.9821871e-05,72060,43.114999999999995,Low Risk,Low Risk,-10
0,1.9820187e-05,72050,43.120000000000005,Low Risk,Low Risk,-10
0,1.9810306e-05,72040,43.125,Low Risk,Low Risk,-10
0,1.9787081e-05,72030,43.13,Low Risk,Low Risk,-10
0,1.978461e-05,72020,43.135,Low Risk,Low Risk,-10
0,1.9777555e-05,72010,43.14,Low Risk,Low Risk,-10
0,1.976151e-05,72000,43.145,Low Risk,Low Risk,-10
0,1.9757006e-05,71990,43.15,Low Risk,Low Risk,-10
0,1.9755631e-05,71980,43.155,Low Risk,Low Risk,-10
0,1.9751542e-05,71970,43.16,Low Risk,Low Risk,-10
0,1.9750601e-05,71960,43.165,Low Risk,Low Risk,-10
0,1.973471e-05,71950,43.169999999999995,Low Risk,Low Risk,-10
0,1.9698478e-05,71940,43.175000000000004,Low Risk,Low Risk,-10
0,1.9697914e-05,71930,43.18,Low Risk,Low Risk,-10
0,1.969784e-05,71920,43.185,Low Risk,Low Risk,-10
0,1.9690364e-05,71910,43.19,Low Risk,Low Risk,-10
0,1.9670057e-05,71900,43.195,Low Risk,Low Risk,-10
0,1.9661393e-05,71890,43.2,Low Risk,Low Risk,-10
0,1.966098e-05,71880,43.205,Low Risk,Low Risk,-10
0,1.9656669e-05,71870,43.21,Low Risk,Low Risk,-10
0,1.9654362e-05,71860,43.214999999999996,Low Risk,Low Risk,-10
0,1.965215e-05,71850,43.22,Low Risk,Low Risk,-10
0,1.9640629e-05,71840,43.225,Low Risk,Low Risk,-10
0,1.9633775e-05,71830,43.230000000000004,Low Risk,Low Risk,-10
0,1.9632895e-05,71820,43.235,Low Risk,Low Risk,-10
0,1.9624695e-05,71810,43.24,Low Risk,Low Risk,-10
0,1.9609448e-05,71800,43.245,Low Risk,Low Risk,-10
0,1.9604102e-05,71790,43.25,Low Risk,Low Risk,-10
0,1.9601839e-05,71780,43.254999999999995,Low Risk,Low Risk,-10
0,1.9592737e-05,71770,43.26,Low Risk,Low Risk,-10
0,1.9590252e-05,71760,43.265,Low Risk,Low Risk,-10
0,1.9586814e-05,71750,43.269999999999996,Low Risk,Low Risk,-10
0,1.9576637e-05,71740,43.275000000000006,Low Risk,Low Risk,-10
0,1.9569134e-05,71730,43.28,Low Risk,Low Risk,-10
0,1.9567378e-05,71720,43.285000000000004,Low Risk,Low Risk,-10
0,1.9543286e-05,71710,43.29,Low Risk,Low Risk,-10
0,1.954254e-05,71700,43.295,Low Risk,Low Risk,-10
0,1.953611e-05,71690,43.3,Low Risk,Low Risk,-10
0,1.9522087e-05,71680,43.305,Low Risk,Low Risk,-10
0,1.9504947e-05,71670,43.309999999999995,Low Risk,Low Risk,-10
0,1.9501636e-05,71660,43.315,Low Risk,Low Risk,-10
0,1.9499852e-05,71650,43.32,Low Risk,Low Risk,-10
0,1.9497453e-05,71640,43.325,Low Risk,Low Risk,-10
0,1.949578e-05,71630,43.33,Low Risk,Low Risk,-10
0,1.9494404e-05,71620,43.335,Low Risk,Low Risk,-10
0,1.9479574e-05,71610,43.34,Low Risk,Low Risk,-10
0,1.9477235e-05,71600,43.345,Low Risk,Low Risk,-10
0,1.9467076e-05,71590,43.35,Low Risk,Low Risk,-10
0,1.9459949e-05,71580,43.355,Low Risk,Low Risk,-10
0,1.9456682e-05,71570,43.36,Low Risk,Low Risk,-10
0,1.9455587e-05,71560,43.364999999999995,Low Risk,Low Risk,-10
0,1.9450077e-05,71550,43.37,Low Risk,Low Risk,-10
0,1.944852e-05,71540,43.375,Low Risk,Low Risk,-10
0,1.9446461e-05,71530,43.38,Low Risk,Low Risk,-10
0,1.9434021e-05,71520,43.385,Low Risk,Low Risk,-10
0,1.9427887e-05,71510,43.39,Low Risk,Low Risk,-10
0,1.9421312e-05,71500,43.395,Low Risk,Low Risk,-10
0,1.9415756e-05,71490,43.4,Low Risk,Low Risk,-10
0,1.9396213e-05,71480,43.405,Low Risk,Low Risk,-10
0,1.9392217e-05,71470,43.41,Low Risk,Low Risk,-10
0,1.9387207e-05,71460,43.415,Low Risk,Low Risk,-10
0,1.9374158e-05,71450,43.419999999999995,Low Risk,Low Risk,-10
0,1.935272e-05,71440,43.425000000000004,Low Risk,Low Risk,-10
0,1.935196e-05,71430,43.43,Low Risk,Low Risk,-10
0,1.934292e-05,71420,43.435,Low Risk,Low Risk,-10
0,1.9341207e-05,71410,43.44,Low Risk,Low Risk,-10
0,1.9327783e-05,71400,43.445,Low Risk,Low Risk,-10
0,1.9319416e-05,71390,43.45,Low Risk,Low Risk,-10
0,1.9317464e-05,71380,43.455,Low Risk,Low Risk,-10
0,1.9312674e-05,71370,43.46,Low Risk,Low Risk,-10
0,1.9308789e-05,71360,43.464999999999996,Low Risk,Low Risk,-10
0,1.9288287e-05,71350,43.47,Low Risk,Low Risk,-10
0,1.9282657e-05,71340,43.475,Low Risk,Low Risk,-10
0,1.9273008e-05,71330,43.480000000000004,Low Risk,Low Risk,-10
0,1.9265472e-05,71320,43.485,Low Risk,Low Risk,-10
0,1.925594e-05,71310,43.49,Low Risk,Low Risk,-10
0,1.9243696e-05,71300,43.495,Low Risk,Low Risk,-10
0,1.9234705e-05,71290,43.5,Low Risk,Low Risk,-10
0,1.9231458e-05,71280,43.505,Low Risk,Low Risk,-10
0,1.9218936e-05,71270,43.51,Low Risk,Low Risk,-10
0,1.920829e-05,71260,43.515,Low Risk,Low Risk,-10
0,1.9196716e-05,71250,43.519999999999996,Low Risk,Low Risk,-10
0,1.917467e-05,71240,43.525000000000006,Low Risk,Low Risk,-10
0,1.9169587e-05,71230,43.53,Low Risk,Low Risk,-10
0,1.9167228e-05,71220,43.535000000000004,Low Risk,Low Risk,-10
0,1.9154491e-05,71210,43.54,Low Risk,Low Risk,-10
0,1.9149944e-05,71200,43.545,Low Risk,Low Risk,-10
0,1.9149926e-05,71190,43.55,Low Risk,Low Risk,-10
0,1.914673e-05,71180,43.555,Low Risk,Low Risk,-10
0,1.9145873e-05,71170,43.56,Low Risk,Low Risk,-10
0,1.9140814e-05,71160,43.565,Low Risk,Low Risk,-10
0,1.9139774e-05,71150,43.57,Low Risk,Low Risk,-10
0,1.9119743e-05,71140,43.575,Low Risk,Low Risk,-10
0,1.9110337e-05,71130,43.580000000000005,Low Risk,Low Risk,-10
0,1.9097493e-05,71120,43.585,Low Risk,Low Risk,-10
0,1.9090647e-05,71110,43.59,Low Risk,Low Risk,-10
0,1.9081037e-05,71100,43.595,Low Risk,Low Risk,-10
0,1.905654e-05,71090,43.6,Low Risk,Low Risk,-10
0,1.9046347e-05,71080,43.605,Low Risk,Low Risk,-10
0,1.9042951e-05,71070,43.61,Low Risk,Low Risk,-10
0,1.903794e-05,71060,43.614999999999995,Low Risk,Low Risk,-10
0,1.9035526e-05,71050,43.62,Low Risk,Low Risk,-10
0,1.9016166e-05,71040,43.625,Low Risk,Low Risk,-10
0,1.9014771e-05,71030,43.63,Low Risk,Low Risk,-10
0,1.9007899e-05,71020,43.635000000000005,Low Risk,Low Risk,-10
0,1.9007863e-05,71010,43.64,Low Risk,Low Risk,-10
0,1.9006176e-05,71000,43.645,Low Risk,Low Risk,-10
0,1.8996861e-05,70990,43.65,Low Risk,Low Risk,-10
0,1.8986757e-05,70980,43.655,Low Risk,Low Risk,-10
0,1.897586e-05,70970,43.66,Low Risk,Low Risk,-10
0,1.897508e-05,70960,43.665,Low Risk,Low Risk,-10
0,1.8972547e-05,70950,43.669999999999995,Low Risk,Low Risk,-10
0,1.8951481e-05,70940,43.675000000000004,Low Risk,Low Risk,-10
0,1.8950866e-05,70930,43.68,Low Risk,Low Risk,-10
0,1.89481e-05,70920,43.685,Low Risk,Low Risk,-10
0,1.8921612e-05,70910,43.69,Low Risk,Low Risk,-10
0,1.8919085e-05,70900,43.695,Low Risk,Low Risk,-10
0,1.8919032e-05,70890,43.7,Low Risk,Low Risk,-10
0,1.8913799e-05,70880,43.705,Low Risk,Low Risk,-10
0,1.8900186e-05,70870,43.71,Low Risk,Low Risk,-10
0,1.889813e-05,70860,43.714999999999996,Low Risk,Low Risk,-10
0,1.8891265e-05,70850,43.72,Low Risk,Low Risk,-10
0,1.8890167e-05,70840,43.725,Low Risk,Low Risk,-10
0,1.8883233e-05,70830,43.730000000000004,Low Risk,Low Risk,-10
0,1.8882081e-05,70820,43.735,Low Risk,Low Risk,-10
0,1.8857949e-05,70810,43.74,Low Risk,Low Risk,-10
0,1.885214e-05,70800,43.745,Low Risk,Low Risk,-10
0,1.8836847e-05,70790,43.75,Low Risk,Low Risk,-10
0,1.882864e-05,70780,43.755,Low Risk,Low Risk,-10
0,1.8806459e-05,70770,43.76,Low Risk,Low Risk,-10
0,1.8794823e-05,70760,43.765,Low Risk,Low Risk,-10
0,1.8785755e-05,70750,43.769999999999996,Low Risk,Low Risk,-10
0,1.8781779e-05,70740,43.775,Low Risk,Low Risk,-10
0,1.8781117e-05,70730,43.78,Low Risk,Low Risk,-10
0,1.8761657e-05,70720,43.785000000000004,Low Risk,Low Risk,-10
0,1.8759652e-05,70710,43.79,Low Risk,Low Risk,-10
0,1.8755325e-05,70700,43.795,Low Risk,Low Risk,-10
0,1.8753124e-05,70690,43.8,Low Risk,Low Risk,-10
0,1.874962e-05,70680,43.805,Low Risk,Low Risk,-10
0,1.8744346e-05,70670,43.81,Low Risk,Low Risk,-10
0,1.8728479e-05,70660,43.815,Low Risk,Low Risk,-10
0,1.8717052e-05,70650,43.82,Low Risk,Low Risk,-10
0,1.8696946e-05,70640,43.824999999999996,Low Risk,Low Risk,-10
0,1.869247e-05,70630,43.830000000000005,Low Risk,Low Risk,-10
0,1.8691846e-05,70620,43.835,Low Risk,Low Risk,-10
0,1.8677307e-05,70610,43.84,Low Risk,Low Risk,-10
0,1.8666444e-05,70600,43.845,Low Risk,Low Risk,-10
0,1.865881e-05,70590,43.85,Low Risk,Low Risk,-10
0,1.8656852e-05,70580,43.855,Low Risk,Low Risk,-10
0,1.8639299e-05,70570,43.86,Low Risk,Low Risk,-10
0,1.8638908e-05,70560,43.864999999999995,Low Risk,Low Risk,-10
0,1.8636792e-05,70550,43.87,Low Risk,Low Risk,-10
0,1.8634839e-05,70540,43.875,Low Risk,Low Risk,-10
0,1.8615176e-05,70530,43.88,Low Risk,Low Risk,-10
0,1.8608218e-05,70520,43.885000000000005,Low Risk,Low Risk,-10
0,1.860206e-05,70510,43.89,Low Risk,Low Risk,-10
0,1.8592502e-05,70500,43.895,Low Risk,Low Risk,-10
0,1.8589259e-05,70490,43.9,Low Risk,Low Risk,-10
0,1.8583745e-05,70480,43.905,Low Risk,Low Risk,-10
0,1.8570883e-05,70470,43.91,Low Risk,Low Risk,-10
0,1.8556244e-05,70460,43.915,Low Risk,Low Risk,-10
0,1.8547467e-05,70450,43.919999999999995,Low Risk,Low Risk,-10
0,1.8541241e-05,70440,43.925,Low Risk,Low Risk,-10
0,1.8537088e-05,70430,43.93,Low Risk,Low Risk,-10
0,1.8523746e-05,70420,43.935,Low Risk,Low Risk,-10
0,1.8512072e-05,70410,43.94,Low Risk,Low Risk,-10
0,1.8507959e-05,70400,43.945,Low Risk,Low Risk,-10
0,1.850374e-05,70390,43.95,Low Risk,Low Risk,-10
0,1.8495362e-05,70380,43.955,Low Risk,Low Risk,-10
0,1.8494462e-05,70370,43.96,Low Risk,Low Risk,-10
0,1.8461087e-05,70360,43.964999999999996,Low Risk,Low Risk,-10
0,1.8457671e-05,70350,43.97,Low Risk,Low Risk,-10
0,1.845563e-05,70340,43.974999999999994,Low Risk,Low Risk,-10
0,1.8436684e-05,70330,43.980000000000004,Low Risk,Low Risk,-10
0,1.8435981e-05,70320,43.985,Low Risk,Low Risk,-10
0,1.8435612e-05,70310,43.99,Low Risk,Low Risk,-10
0,1.843403e-05,70300,43.995,Low Risk,Low Risk,-10
0,1.8418477e-05,70290,44.0,Low Risk,Low Risk,-10
0,1.8409592e-05,70280,44.005,Low Risk,Low Risk,-10
0,1.8402729e-05,70270,44.01,Low Risk,Low Risk,-10
0,1.8399413e-05,70260,44.015,Low Risk,Low Risk,-10
0,1.8388537e-05,70250,44.019999999999996,Low Risk,Low Risk,-10
0,1.837495e-05,70240,44.025,Low Risk,Low Risk,-10
0,1.835691e-05,70230,44.03,Low Risk,Low Risk,-10
0,1.8356193e-05,70220,44.035000000000004,Low Risk,Low Risk,-10
0,1.835516e-05,70210,44.04,Low Risk,Low Risk,-10
0,1.8348948e-05,70200,44.045,Low Risk,Low Risk,-10
0,1.834132e-05,70190,44.05,Low Risk,Low Risk,-10
0,1.8333641e-05,70180,44.055,Low Risk,Low Risk,-10
0,1.8324623e-05,70170,44.06,Low Risk,Low Risk,-10
0,1.8315293e-05,70160,44.065,Low Risk,Low Risk,-10
0,1.8314227e-05,70150,44.07,Low Risk,Low Risk,-10
0,1.8311222e-05,70140,44.074999999999996,Low Risk,Low Risk,-10
0,1.8293314e-05,70130,44.080000000000005,Low Risk,Low Risk,-10
0,1.8289269e-05,70120,44.085,Low Risk,Low Risk,-10
0,1.8284996e-05,70110,44.09,Low Risk,Low Risk,-10
0,1.8284822e-05,70100,44.095,Low Risk,Low Risk,-10
0,1.8283044e-05,70090,44.1,Low Risk,Low Risk,-10
0,1.8282502e-05,70080,44.105,Low Risk,Low Risk,-10
0,1.8275809e-05,70070,44.11,Low Risk,Low Risk,-10
0,1.8257466e-05,70060,44.115,Low Risk,Low Risk,-10
0,1.8251772e-05,70050,44.12,Low Risk,Low Risk,-10
0,1.824457e-05,70040,44.125,Low Risk,Low Risk,-10
0,1.8224397e-05,70030,44.13,Low Risk,Low Risk,-10
0,1.8221946e-05,70020,44.135000000000005,Low Risk,Low Risk,-10
0,1.8208466e-05,70010,44.14,Low Risk,Low Risk,-10
0,1.8193869e-05,70000,44.145,Low Risk,Low Risk,-10
0,1.819066e-05,69990,44.15,Low Risk,Low Risk,-10
0,1.8178605e-05,69980,44.155,Low Risk,Low Risk,-10
0,1.8172677e-05,69970,44.16,Low Risk,Low Risk,-10
0,1.81667e-05,69960,44.165,Low Risk,Low Risk,-10
0,1.8157676e-05,69950,44.17,Low Risk,Low Risk,-10
0,1.8148223e-05,69940,44.175,Low Risk,Low Risk,-10
0,1.814798e-05,69930,44.18,Low Risk,Low Risk,-10
0,1.8143275e-05,69920,44.185,Low Risk,Low Risk,-10
0,1.8136701e-05,69910,44.190000000000005,Low Risk,Low Risk,-10
0,1.8133398e-05,69900,44.195,Low Risk,Low Risk,-10
0,1.8133034e-05,69890,44.2,Low Risk,Low Risk,-10
0,1.8132843e-05,69880,44.205,Low Risk,Low Risk,-10
0,1.8122386e-05,69870,44.21,Low Risk,Low Risk,-10
0,1.810746e-05,69860,44.214999999999996,Low Risk,Low Risk,-10
0,1.8102557e-05,69850,44.22,Low Risk,Low Risk,-10
0,1.809931e-05,69840,44.224999999999994,Low Risk,Low Risk,-10
0,1.809617e-05,69830,44.230000000000004,Low Risk,Low Risk,-10
0,1.8091063e-05,69820,44.235,Low Risk,Low Risk,-10
0,1.808192e-05,69810,44.24,Low Risk,Low Risk,-10
0,1.8078059e-05,69800,44.245000000000005,Low Risk,Low Risk,-10
0,1.8077626e-05,69790,44.25,Low Risk,Low Risk,-10
0,1.8041253e-05,69780,44.255,Low Risk,Low Risk,-10
0,1.8032515e-05,69770,44.26,Low Risk,Low Risk,-10
0,1.8002685e-05,69760,44.265,Low Risk,Low Risk,-10
0,1.8001554e-05,69750,44.269999999999996,Low Risk,Low Risk,-10
0,1.7990225e-05,69740,44.275,Low Risk,Low Risk,-10
0,1.7985525e-05,69730,44.28,Low Risk,Low Risk,-10
0,1.7979524e-05,69720,44.285000000000004,Low Risk,Low Risk,-10
0,1.7971226e-05,69710,44.29,Low Risk,Low Risk,-10
0,1.796439e-05,69700,44.295,Low Risk,Low Risk,-10
0,1.7949218e-05,69690,44.3,Low Risk,Low Risk,-10
0,1.794783e-05,69680,44.305,Low Risk,Low Risk,-10
0,1.7923765e-05,69670,44.31,Low Risk,Low Risk,-10
0,1.7923338e-05,69660,44.315,Low Risk,Low Risk,-10
0,1.7920602e-05,69650,44.32,Low Risk,Low Risk,-10
0,1.7914674e-05,69640,44.324999999999996,Low Risk,Low Risk,-10
0,1.791107e-05,69630,44.330000000000005,Low Risk,Low Risk,-10
0,1.7908353e-05,69620,44.335,Low Risk,Low Risk,-10
0,1.790762e-05,69610,44.34,Low Risk,Low Risk,-10
0,1.7905348e-05,69600,44.345,Low Risk,Low Risk,-10
0,1.7902907e-05,69590,44.35,Low Risk,Low Risk,-10
0,1.789625e-05,69580,44.355,Low Risk,Low Risk,-10
0,1.7890106e-05,69570,44.36,Low Risk,Low Risk,-10
0,1.7883642e-05,69560,44.365,Low Risk,Low Risk,-10
0,1.7877468e-05,69550,44.37,Low Risk,Low Risk,-10
0,1.7871518e-05,69540,44.375,Low Risk,Low Risk,-10
0,1.7837483e-05,69530,44.379999999999995,Low Risk,Low Risk,-10
0,1.7831257e-05,69520,44.385000000000005,Low Risk,Low Risk,-10
0,1.7814957e-05,69510,44.39,Low Risk,Low Risk,-10
0,1.7781043e-05,69500,44.395,Low Risk,Low Risk,-10
0,1.7769245e-05,69490,44.4,Low Risk,Low Risk,-10
0,1.776091e-05,69480,44.405,Low Risk,Low Risk,-10
0,1.7741782e-05,69470,44.41,Low Risk,Low Risk,-10
0,1.77247e-05,69460,44.415,Low Risk,Low Risk,-10
0,1.7719158e-05,69450,44.42,Low Risk,Low Risk,-10
0,1.7712027e-05,69440,44.425,Low Risk,Low Risk,-10
0,1.7706438e-05,69430,44.43,Low Risk,Low Risk,-10
0,1.7690167e-05,69420,44.435,Low Risk,Low Risk,-10
0,1.7682576e-05,69410,44.440000000000005,Low Risk,Low Risk,-10
0,1.7674265e-05,69400,44.445,Low Risk,Low Risk,-10
0,1.7671215e-05,69390,44.45,Low Risk,Low Risk,-10
0,1.7653681e-05,69380,44.455,Low Risk,Low Risk,-10
0,1.7648445e-05,69370,44.46,Low Risk,Low Risk,-10
0,1.7644272e-05,69360,44.464999999999996,Low Risk,Low Risk,-10
0,1.7624612e-05,69350,44.47,Low Risk,Low Risk,-10
0,1.762068e-05,69340,44.474999999999994,Low Risk,Low Risk,-10
0,1.7619084e-05,69330,44.48,Low Risk,Low Risk,-10
0,1.7610886e-05,69320,44.485,Low Risk,Low Risk,-10
0,1.7608922e-05,69310,44.49,Low Risk,Low Risk,-10
0,1.760244e-05,69300,44.495000000000005,Low Risk,Low Risk,-10
0,1.7602357e-05,69290,44.5,Low Risk,Low Risk,-10
0,1.759571e-05,69280,44.505,Low Risk,Low Risk,-10
0,1.7584336e-05,69270,44.51,Low Risk,Low Risk,-10
0,1.757976e-05,69260,44.515,Low Risk,Low Risk,-10
0,1.7558597e-05,69250,44.519999999999996,Low Risk,Low Risk,-10
0,1.7557275e-05,69240,44.525,Low Risk,Low Risk,-10
0,1.7544606e-05,69230,44.529999999999994,Low Risk,Low Risk,-10
0,1.7544355e-05,69220,44.535000000000004,Low Risk,Low Risk,-10
0,1.75386e-05,69210,44.54,Low Risk,Low Risk,-10
0,1.7536875e-05,69200,44.545,Low Risk,Low Risk,-10
0,1.753522e-05,69190,44.55,Low Risk,Low Risk,-10
0,1.7534334e-05,69180,44.555,Low Risk,Low Risk,-10
0,1.7526878e-05,69170,44.56,Low Risk,Low Risk,-10
0,1.7524004e-05,69160,44.565,Low Risk,Low Risk,-10
0,1.7515416e-05,69150,44.57,Low Risk,Low Risk,-10
0,1.7498769e-05,69140,44.574999999999996,Low Risk,Low Risk,-10
0,1.7480555e-05,69130,44.58,Low Risk,Low Risk,-10
0,1.7473907e-05,69120,44.585,Low Risk,Low Risk,-10
0,1.7467391e-05,69110,44.59,Low Risk,Low Risk,-10
0,1.7463377e-05,69100,44.595,Low Risk,Low Risk,-10
0,1.7455584e-05,69090,44.6,Low Risk,Low Risk,-10
0,1.7450708e-05,69080,44.605,Low Risk,Low Risk,-10
0,1.7441474e-05,69070,44.61,Low Risk,Low Risk,-10
0,1.74303e-05,69060,44.615,Low Risk,Low Risk,-10
0,1.7427557e-05,69050,44.62,Low Risk,Low Risk,-10
0,1.7419166e-05,69040,44.625,Low Risk,Low Risk,-10
0,1.7397619e-05,69030,44.629999999999995,Low Risk,Low Risk,-10
0,1.7397104e-05,69020,44.635000000000005,Low Risk,Low Risk,-10
0,1.7391945e-05,69010,44.64,Low Risk,Low Risk,-10
0,1.7365743e-05,69000,44.645,Low Risk,Low Risk,-10
0,1.736546e-05,68990,44.65,Low Risk,Low Risk,-10
0,1.7354236e-05,68980,44.655,Low Risk,Low Risk,-10
0,1.7353144e-05,68970,44.66,Low Risk,Low Risk,-10
0,1.7350843e-05,68960,44.665,Low Risk,Low Risk,-10
0,1.7350612e-05,68950,44.67,Low Risk,Low Risk,-10
0,1.7342722e-05,68940,44.675,Low Risk,Low Risk,-10
0,1.7339513e-05,68930,44.68,Low Risk,Low Risk,-10
0,1.7325297e-05,68920,44.685,Low Risk,Low Risk,-10
0,1.7320805e-05,68910,44.690000000000005,Low Risk,Low Risk,-10
0,1.7313967e-05,68900,44.695,Low Risk,Low Risk,-10
0,1.7309394e-05,68890,44.7,Low Risk,Low Risk,-10
0,1.7307231e-05,68880,44.705,Low Risk,Low Risk,-10
0,1.730441e-05,68870,44.71,Low Risk,Low Risk,-10
0,1.7302793e-05,68860,44.714999999999996,Low Risk,Low Risk,-10
0,1.7299986e-05,68850,44.72,Low Risk,Low Risk,-10
0,1.7285476e-05,68840,44.725,Low Risk,Low Risk,-10
0,1.7272112e-05,68830,44.73,Low Risk,Low Risk,-10
0,1.7267928e-05,68820,44.735,Low Risk,Low Risk,-10
0,1.726788e-05,68810,44.74,Low Risk,Low Risk,-10
0,1.726475e-05,68800,44.745000000000005,Low Risk,Low Risk,-10
0,1.7263712e-05,68790,44.75,Low Risk,Low Risk,-10
0,1.7262659e-05,68780,44.755,Low Risk,Low Risk,-10
0,1.7255992e-05,68770,44.76,Low Risk,Low Risk,-10
0,1.7255317e-05,68760,44.765,Low Risk,Low Risk,-10
0,1.7247618e-05,68750,44.769999999999996,Low Risk,Low Risk,-10
0,1.7241699e-05,68740,44.775,Low Risk,Low Risk,-10
0,1.7237078e-05,68730,44.78,Low Risk,Low Risk,-10
0,1.7234415e-05,68720,44.785000000000004,Low Risk,Low Risk,-10
0,1.723108e-05,68710,44.79,Low Risk,Low Risk,-10
0,1.7211798e-05,68700,44.795,Low Risk,Low Risk,-10
0,1.720668e-05,68690,44.800000000000004,Low Risk,Low Risk,-10
0,1.7198934e-05,68680,44.805,Low Risk,Low Risk,-10
0,1.7196573e-05,68670,44.81,Low Risk,Low Risk,-10
0,1.7190769e-05,68660,44.815,Low Risk,Low Risk,-10
0,1.7178903e-05,68650,44.82,Low Risk,Low Risk,-10
0,1.7169388e-05,68640,44.824999999999996,Low Risk,Low Risk,-10
0,1.7161383e-05,68630,44.83,Low Risk,Low Risk,-10
0,1.7153758e-05,68620,44.835,Low Risk,Low Risk,-10
0,1.715204e-05,68610,44.84,Low Risk,Low Risk,-10
0,1.7150782e-05,68600,44.845,Low Risk,Low Risk,-10
0,1.7138796e-05,68590,44.85,Low Risk,Low Risk,-10
0,1.7138125e-05,68580,44.855000000000004,Low Risk,Low Risk,-10
0,1.7126755e-05,68570,44.86,Low Risk,Low Risk,-10
0,1.7123684e-05,68560,44.865,Low Risk,Low Risk,-10
0,1.7122622e-05,68550,44.87,Low Risk,Low Risk,-10
0,1.7101098e-05,68540,44.875,Low Risk,Low Risk,-10
0,1.7097755e-05,68530,44.879999999999995,Low Risk,Low Risk,-10
0,1.7084683e-05,68520,44.885000000000005,Low Risk,Low Risk,-10
0,1.708408e-05,68510,44.89,Low Risk,Low Risk,-10
0,1.7070253e-05,68500,44.895,Low Risk,Low Risk,-10
0,1.7063207e-05,68490,44.9,Low Risk,Low Risk,-10
0,1.705774e-05,68480,44.905,Low Risk,Low Risk,-10
0,1.705582e-05,68470,44.91,Low Risk,Low Risk,-10
0,1.7051672e-05,68460,44.915,Low Risk,Low Risk,-10
0,1.7041448e-05,68450,44.92,Low Risk,Low Risk,-10
0,1.7030254e-05,68440,44.925,Low Risk,Low Risk,-10
